institucion,puesto,requisitos,departamento,plazas,salario,fecha_limite,url,fecha_extraccion
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 068: SECRETARIA(O),Estudios técnicos,Lima,1,1600,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-068-secretaria-municipalidad-san-miguel-lima-599368.html,2026-05-12T23:14:26
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 067: AUXILIARES DE CAMARAS,Estudios técnicos,Lima,2,2500,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-067-auxiliares-camaras-municipalidad-san-miguel-lima-599367.html,2026-05-12T23:14:26
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 066: ABOGADOS,Titulado en Derecho,Lima,2,5000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-066-abogados-municipalidad-san-miguel-lima-599366.html,2026-05-12T23:14:26
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 065: ASISTENTE LEGAL,Estudios en la Carrera de Derecho,Lima,1,6000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-065-asistente-legal-municipalidad-san-miguel-lima-599365.html,2026-05-12T23:14:26
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 064: RESOLUTOR/A,"Titulado y/o Bachiller en la Carrera
Universitaria de Derecho",Lima,1,2500,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-064-resolutor-municipalidad-san-miguel-lima-599364.html,2026-05-12T23:14:26
MUNICIPALIDAD DE SAN MIGUEL,CAS N° 063: RESOLUTOR(A),"Titulado y/o Bachiller en la Carrera
Universitaria de Derecho",Lima,1,2500,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-063-resolutor-municipalidad-san-miguel-lima-599363.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 148: Asistente de modelamiento II,"bachiller o Ttiulo universitario o técnico Diseño de Interiores, Edificaciones, Dibujo
Digital aplicado a la Construcción o afines
por la formación, Arquitectura o Ingeniería
Civil.",La Libertad,1,2600,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-148-asistente-modelamiento-gobierno-regional-libertad-599352.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 147: Asistente de modelamiento II,"bachiller o titulado universitario o técnico de Diseño de Interiores, Edificaciones, Dibujo
Digital aplicado a la Construcción o afines
por la formación, Arquitectura o Ingeniería
Civil.",La Libertad,3,2500,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-147-asistente-modelamiento-gobierno-regional-libertad-599351.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 146: Asistente en Proyectos de Infraestructura III,Bachiller universitario Ingeniería Civil o Arquitectura,La Libertad,1,3100,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-146-asistente-proyectos-infraestructura-iii-gobierno-regional-libertad-599350.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 145: Asistente en Proyectos de Infraestructura III,Titulo universitario Ingeniería Civil o Arquitectura,La Libertad,3,3000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-145-asistente-proyectos-infraestructura-iii-gobierno-regional-libertad-599349.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 144: Analista en Proyectos de Infraestructura,Titulo universitario Ingeniería Civil o Arquitectura requiere Colegiatura y Habilitación profesional,La Libertad,4,4000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-144-analista-proyectos-infraestructura-gobierno-regional-libertad-599348.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 143: Especialista en Proyectos de Infraestructural,Titulo universitario Ingeniería Civil o Arquitectura requiere Colegiatura y Habilitación Profesional,La Libertad,5,5000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-143-especialista-proyectos-infraestructural-gobierno-regional-libertad-599347.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 142: Especialista BIM II,"Titulo universitario Ingeniería Civil o Arquitectura requiere Colegiatura
     y Habilitación profesional",La Libertad,1,6000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-142-especialista-bim-gobierno-regional-libertad-599346.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 141: Especialista en Impacto Ambiental II,"Titulo universitario Ingeniería Ambiental, Biología, o Ingeniería
Forestal requiere Colegiatura y Habilitación profesional",La Libertad,1,6000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-141-especialista-impacto-ambiental-gobierno-regional-libertad-599345.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 140: Especialista en  Mobiliario y Equipamiento II,Titulo universitario Ingeniería civil o arquitectura requiere Colegiatura y Habilitación Profesional,La Libertad,3,6000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-140-especialista-mobiliario-equipamiento-gobierno-regional-libertad-599344.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 139: Especialista en Infraestructura Vial III,Titulo universitario Ingeniería Civil requiere Colegiatura y Habilitación Profesional,La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-139-especialista-infraestructura-vial-iii-gobierno-regional-libertad-599343.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 138: Especialista en Instalaciones Eléctricas III,"Titulo universitario Ingeniería Eléctrica o afines por la formación requiere
        Colegiatura y Habilitación profesional",La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-138-especialista-instalaciones-electricas-iii-gobierno-regional-libertad-599341.html,2026-05-12T23:14:26
SAT LIMA,CAS N° 024-2026: ASISTENTE DE LA OFICINA DE INTEGRIDAD Y CUMPLIMIENTO,"Bachiller en la carrera de Administración, Economía, Derecho, Ciencia Política, Ingeniería Industrial. O carreras afines",Lima,1,2000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-024-2026-asistente-oficina-integridad-cumplimiento-sat-lima-599342.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 137: Especialista en Instalaciones Sanitarias IlI,"Titulo universitario Ingeniería Civil o Ingeniería Sanitaria requiere
        Colegiatura y Habilitación profesional",La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-137-especialista-instalaciones-sanitarias-ili-gobierno-regional-libertad-599340.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 136: Especialista en Arquitectura III,"Título Universitario Arquitectura requiere Colegiatura y Habilitación
        Profesional",La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-136-especialista-arquitectura-iii-gobierno-regional-libertad-599339.html,2026-05-12T23:14:26
SAT LIMA,CAS N° 023-2026: TÉCNICO ACCESO A LA INFORMACIÓN,"Estudios universitarios de Administración, Contabilidad, Economía, Computación e Informática, Ing. Industrial ó Estudios técnicos de Computación e Informática o carreras afines",Lima,1,2000,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-023-2026-tecnico-acceso-informacion-sat-lima-599338.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 135: Especialista en Estructuras III,"Título Universitario Ingeniería Civil requiere Colegiatura y Habilitación
        Profesional",La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-135-especialista-estructuras-iii-gobierno-regional-libertad-599337.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,"CAS N° 134: Especialista en Costos, Presupuestos y Programación III","Título Universitario Ingeniería Civil requiere Colegiatura y Habilitación
        Profesional",La Libertad,1,7000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-134-especialista-costos-presupuestos-programacion-iii-gobierno-regional-libertad-599336.html,2026-05-12T23:14:26
SAT LIMA,CAS N° 022-2026: TÉCNICO VERIFICADOR VEHICULAR,"Estudios universitarios de Administración, Contabilidad, Economía, Computación e Informática, Ing. Industrial ó Estudios técnicos de Computación e Informática o carreras afines",Lima,2,1500,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-022-2026-tecnico-verificador-vehicular-sat-lima-599335.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 133: Coordinador de Proyecto I,"Título Universitario Ingeniería Civil o Arquitectura requiere Colegiatura y
        Habilitación profesional",La Libertad,1,8000,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-133-coordinador-proyecto-gobierno-regional-libertad-599334.html,2026-05-12T23:14:26
SAT LIMA,CAS N° 021-2026: ASISTENTE ADMINISTRATIVO DE RATIFICACIONES,"Estudiantes universitarios de Administración, Economía, Contabilidad, Derecho, Carreras afines O Estudios Técnicos de Computación,
Secretariado Ejecutivo Computarizado o Carreras afines",Lima,1,1500,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-021-2026-asistente-administrativo-ratificaciones-sat-lima-599333.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 132: Asistente en Infraestructura III,"Título Universitario Ing. Civil o Arquitectura requiere Colegiatura y
        Habilitación profesional",La Libertad,1,3100,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-132-asistente-infraestructura-iii-gobierno-regional-libertad-599332.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 131: Analista en Infraestructura,"Título Universitario Ing. Civil o Arquitectura requiere Colegiatura y
        Habilitación profesional",La Libertad,1,4000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-131-analista-infraestructura-gobierno-regional-libertad-599330.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 130: Especialista Legal I,Título Universitario Derecho requiere Colegiatura y Habilitación profesional,La Libertad,1,5000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-130-especialista-legal-gobierno-regional-libertad-599329.html,2026-05-12T23:14:26
GOBIERNO REGIONAL LIBERTAD,CAS N° 129: Especialista en Arquitectura III,"Titulo universitario Arquitectura requiere Colegiatura y Habilitación
        Profesional",La Libertad,1,7100,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-129-especialista-arquitectura-iii-gobierno-regional-libertad-599327.html,2026-05-12T23:14:26
FONDEPES,CAS N° 011: TÉCNICO(A) EN ACUICULTURA,"Estudios Técnicos en Mantenimiento de Maquinaria Industrial y/o Electromecánica y/o Mecánica Industrial y/o Mantenimiento de Equipos Pesados y/o Mecatrónica, y/o otros más",Ancash,1,3164,21/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-011-tecnico-acuicultura-fondepes-ancash-599324.html,2026-05-12T23:14:26
SENAMHI,CASV N° 034: ANALISTA METEOROLÓGICO,Bachiller universitario en meteorología y/o física,Ica,1,3964,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-casv-034-analista-meteorologico-senamhi-ica-599320.html,2026-05-12T23:14:26
SENAMHI,CASV N° 033: ASISTENTE AGROMETEOROLÓGICO,"Egresado Técnico Superior en Agropecuaria y/o
Egresado Universitario en las carreras de Agronomía o Agrícola o
Ambiental",Ica,1,3164,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-casv-033-asistente-agrometeorologico-senamhi-ica-599319.html,2026-05-12T23:14:26
SENAMHI,CASV N° 032: ESPECIALISTA LEGAL EN DERECHO ADMINISTRATIVO Y PROCESAL,Título Profesional Universitario en Derecho,Lima,1,7864,19/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-casv-032-especialista-legal-derecho-administrativo-procesal-senamhi-lima-599318.html,2026-05-12T23:14:26
UGEL 03 - TRUJILLO NOR OESTE,CAS N° 006: Intérprete de Lengua de Señas Peruana para EBA,Secundaria completa,La Libertad,2,1864,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-006-interprete-lengua-senas-peruana-eba-ugel-trujillo-nor-oeste-libertad-599317.html,2026-05-12T23:14:26
UGEL 03 - TRUJILLO NOR OESTE,CAS N° 005: Profesional de apoyo SAEI,"Titulo técnica Educación y/o Psicología
requiere Colegiatura y Habilitación profesional",La Libertad,1,4364,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-005-profesional-apoyo-saei-ugel-trujillo-nor-oeste-libertad-599316.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 089: ESPECIALISTA II DE INTEGRIDAD Y LUCHA CONTRA LA CORRUPCIÓN,Título Universitario en Administración y/o Ingeniería Industrial y/o Derecho,Lima,1,10000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-089-especialista-integridad-lucha-contra-corrupcion-peip-escuelas-bicentenario-lima-599303.html,2026-05-12T23:14:26
PEIP ESCUELAS BICENTENARIO,CAS N° 088: ANALISTA III EN GESTIÓN DEL RENDIMIENTO,"Bachiller universitario en Psicología y/o Recursos
Humanos y/o Ingeniería Industrial y/o Administración",Lima,1,8000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-088-analista-iii-gestion-del-rendimiento-peip-escuelas-bicentenario-lima-599302.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: PILOTO DE AMBULANCIA,Instrucción secundaria completa.,Apurimac,1,2890,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-piloto-ambulancia-red-salud-aymaraes-apurimac-599289.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Técnico en computación e informática,Título de Instituto Superior Tecnológico,Apurimac,1,2890,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnico-computacion-informatica-red-salud-aymaraes-apurimac-599288.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: TECNICO EN ENFERMERIA,"Título profesional no universitario de un Centro de Estudios
Superiores de Técnicos en Enfermeria.",Apurimac,3,2890,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnico-enfermeria-red-salud-aymaraes-apurimac-599287.html,2026-05-12T23:14:26
IPD,CAS N° 024: CHOFER,Secundaria completa. Licencia de Conducir Categoría A-IIB (Mínimo),Cusco,1,1564,20/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-024-chofer-ipd-cusco-599286.html,2026-05-12T23:14:26
IPD,CAS N° 023: AUXILIAR DE ARCHIVO CENTRAL,"Egresado de la carrera profesional técnica de Archivística o
Administración, o egresado universitario en Archivística o
Historia o Bibliotecología",Lima,1,2864,20/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-023-auxiliar-archivo-central-ipd-lima-599285.html,2026-05-12T23:14:26
IPD,CAS N° 022: VIGILANTE,Secundaria completa.,Puno,1,1564,20/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-022-vigilante-ipd-puno-599284.html,2026-05-12T23:14:26
IPD,CAS N° 021: COORDINADOR/A DE TESORERIA,"Título profesional de las carreras universitarias de Administración, Ingeniería Industrial, Economía o Contabilidad",Lima,1,12364,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-021-coordinador-tesoreria-ipd-lima-599283.html,2026-05-12T23:14:26
IPD,CAS N° 020: COORDINADOR (A) DE GESTIÓN PÚBLICA Y ADMINISTRATIVA,"Título Universitario en las carreras de Administración, Contabilidad,
Economía o afines por la formación",Lima,1,12364,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-020-coordinador-gestion-publica-administrativa-ipd-lima-599282.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: ENFERMERA/O,Título Profesional Universitario de Licenciada/o en Enfermería.,Apurimac,1,5257,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-enfermera-referencia-red-salud-aymaraes-apurimac-599281.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: TECNICO EN FARMACIA,"Título de Técnico de Farmacia, reconocido por el Ministerio de
Educación",Apurimac,2,3185,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnico-farmacia-red-salud-aymaraes-apurimac-599280.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Técnico en Laboratorio,Título de Técnico de Laboratorio.,Apurimac,1,3185,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnico-laboratorio-red-salud-aymaraes-apurimac-599279.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: TECNICO EN ENFERMERIA.,"Título profesional no universitario de un Centro de Estudios
Superiores den Técnico en Enfermería.",Apurimac,3,3185,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnico-enfermeria-red-salud-aymaraes-apurimac-599278.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Tecnólogo médico,"Título profesional de Licenciado en Tecnología médico -
área laboratorio.",Apurimac,1,6049,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-tecnologo-medico-red-salud-aymaraes-apurimac-599277.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: OBSTETRA,Título Profesional Universitario de Obstetra.,Apurimac,1,6049,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-obstetra-red-salud-aymaraes-apurimac-599276.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: PSICOLOGO,Título profesional de Psicólogo.,Apurimac,1,6049,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-psicologo-red-salud-aymaraes-apurimac-599275.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: ENFERMERA/O,Título Profesional Universitario de Licenciado en Enfermería.,Apurimac,2,5257,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-enfermera-red-salud-aymaraes-apurimac-599274.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Cirujano Dentista,Título profesional universitario de Cirujano Dentista,Apurimac,1,6049,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-cirujano-dentista-red-salud-aymaraes-apurimac-599273.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Médico cirujano,Título Profesional de Médico Cirujano.,Apurimac,1,7799,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-medico-cirujano-red-salud-aymaraes-apurimac-599272.html,2026-05-12T23:14:26
RED DE SALUD AYMARAES,CAS N° 002: Medicina Familiar y Comunitaria,"Titulo Profesional de Médico Cirujano, con especialidad en medicina
familiar.",Apurimac,2,9013,13/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-medicina-familiar-comunitaria-red-salud-aymaraes-apurimac-599271.html,2026-05-12T23:14:26
MUNICIPALIDAD DE PÓLVORA,CAS N° 002:  JEFE (A) DEMUNA.,"Título y/o Bachiller en administración, Sociología, Psicología, Trabajo Social y carreras afines",San Martín,1,2400,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-jefe-demuna-municipalidad-polvora-san-martin-599270.html,2026-05-12T23:14:26
MUNICIPALIDAD DE PÓLVORA,CAS N° 002: OPERADOR DE ORUGA,Estudios Técnicos especializados en manejo de máquinas pesadas,San Martín,1,2600,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-operador-oruga-municipalidad-polvora-san-martin-599269.html,2026-05-12T23:14:26
MUNICIPALIDAD DE PÓLVORA,CAS N° 002 JEFE (A) DE RECURSOS HUMANOS,"Titulo y/o Bachiller en Administración, Contabilidad, economía y carreras afines.",San Martín,1,2700,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-jefe-recursos-humanos-municipalidad-polvora-san-martin-599268.html,2026-05-12T23:14:26
MUNICIPALIDAD DE PÓLVORA,CAS N° 002: AUXILIAR EN ARCHIVO CENTRAL,Estudios secundarios concluidos,San Martín,1,2200,18/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-002-auxiliar-archivo-central-municipalidad-polvora-san-martin-599267.html,2026-05-12T23:14:26
INEN,CAS N° 112: MÉDICO PEDIATRA,Título Profesional de Médico Cirujano. Título o Constancia de Egresado de Médico Pediatra,Lima,2,7000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-112-medico-pediatra-inen-lima-599266.html,2026-05-12T23:14:26
INEN,CAS N° 111: MÉDICO CIRUJANO ESPECIALISTA EN MEDICINA INTENSIVA,"Título Profesional de Médico Cirujano, Título de Especialista en Medicina Intensiva",Lima,1,7300,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-111-medico-cirujano-especialista-medicina-intensiva-inen-lima-599265.html,2026-05-12T23:14:26
INEN,CAS N° 110: AUXILIAR ADMINISTRATIVO,Certificado de estudios de Secundaria Completa.,Lima,1,1800,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-110-auxiliar-administrativo-inen-lima-599263.html,2026-05-12T23:14:26
INEN,CAS N° 109: PROGRAMADOR DE SISTEMAS DE INFORMACION,"Técnico titulado o Bachiller de la carrera de Ingeniería de
Sistemas, Ingeniería Informática o carreras afines.",Lima,1,4000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-109-programador-sistemas-informacion-inen-lima-599262.html,2026-05-12T23:14:26
INEN,CAS N° 108: ANALISTA EN TESORERIA,"Título Profesional Universitario en Administración, Contabilidad o Economía",Lima,1,4000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-108-analista-tesoreria-inen-lima-599261.html,2026-05-12T23:14:26
INEN,CAS N° 107: ASISTENTE DE SERVICIOS DE SALUD,Bachiller en Tecnología Médica,Lima,1,2500,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-107-asistente-servicios-salud-inen-lima-599260.html,2026-05-12T23:14:26
INEN,CAS N° 106: FISICO MEDICO,Título Profesional en Física,Lima,2,4900,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-106-fisico-medico-inen-lima-599259.html,2026-05-12T23:14:26
INEN,CAS N° 105: ESPECIALISTA LEGAL I,Titulado Universitario en Derecho,Lima,1,6000,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-105-especialista-legal-inen-lima-599258.html,2026-05-12T23:14:26
INEN,CAS N° 104: TECNICO/A ENFERMERIA,Título a Nombre de la Nación de Técnico de Enfermería.,Lima,1,2150,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-104-tecnico-enfermeria-inen-lima-599257.html,2026-05-12T23:14:26
INEN,CAS N° 103: ENFERMERA/O,Título Universitario de Licenciado/a en Enfermería,Lima,1,3500,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-103-enfermera-inen-lima-599256.html,2026-05-12T23:14:26
INEN,CAS N° 102: ENFERMERO/A ESPECIALISTA,"Título Profesional Universitario de Licenciado/a en Enfermería.
Título de Especialista en Cuidados Intensivos",Lima,1,4500,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-102-enfermero-especialista-inen-lima-599255.html,2026-05-12T23:14:26
INEN,CAS N° 101: ENFERMERO/A ESPECIALISTA,"Título Profesional Universitario de Licenciado/a en Enfermería.
Titulo de Especialista en Oncología o Centro Quirúrgico u otros afines al
puesto",Lima,2,3600,14/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-101-enfermero-especialista-inen-lima-599254.html,2026-05-12T23:14:26
INABIF,CAS N° 155: ESPECIALISTA DE SUPERVISIÓN DE ASISTENCIA ECONÓMICA,Título universitario en las carreras de Derecho o Sociología o Trabajo Social o Piscología o Educación o Ciencias de la salud,Lima,1,7000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-155-especialista-supervision-asistencia-economica-inabif-lima-599226.html,2026-05-12T23:14:26
INABIF,CAS N° 154: PSICÓLOGO(A),Título universitario en la carrera de Psicología,Tumbes,1,2400,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-154-psicologo-inabif-tumbes-599225.html,2026-05-12T23:14:26
INABIF,CAS N° 153: ENFERMERO(A),Título universitario en la carrera de Enfermería,Lima,1,3000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-153-enfermero-inabif-lima-599224.html,2026-05-12T23:14:26
INABIF,CAS N° 152: ESPECIALISTA LEGAL,"Titulado universitario de la carrera: Derecho y Ciencias Políticas",Lima,1,8000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-152-especialista-legal-inabif-lima-599223.html,2026-05-12T23:14:26
INABIF,CAS N° 151: ASISTENTE ADMINISTRATIVO,"Egresado técnico superior o egresado universitario en Administración o Secretariado o Contabilidad o afines a la formación",Lima,1,2800,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-151-asistente-administrativo-inabif-lima-599222.html,2026-05-12T23:14:26
INABIF,CAS N° 150: ASISTENTE DE TUTORÍA,"Egresado técnico y egresado universitario en las carreras de Educación, o Enfermería, o Ciencias Humanas, o Ciencias Sociales, o Ciencias de la salud, o Psicología, o afines",Ucayali,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-150-asistente-tutoria-inabif-ucayali-599221.html,2026-05-12T23:14:26
INABIF,CAS N° 149: ASISTENTE DE TUTORÍA,"Egresado técnico y egresado universitario en las carreras de Educación, o Enfermería, o Ciencias Humanas, o Ciencias Sociales, o Ciencias de la salud, o Psicología, o afines",Junín,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-149-asistente-tutoria-inabif-junin-599220.html,2026-05-12T23:14:26
INABIF,CAS N° 148: ASISTENTE DE TUTORÍA,"Egresado técnico y egresado universitario en las carreras de Educación, o Enfermería, o Ciencias Humanas, o Ciencias Sociales, o Ciencias de la salud, o Psicología, o afines",Tumbes,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-148-asistente-tutoria-inabif-tumbes-599218.html,2026-05-12T23:14:26
INABIF,CAS N° 147: PERSONAL DE ATENCION PERMANENTE,"Egresado técnico y egresado universitario en las carreras de Educación, o
Enfermería, o Ciencias Humanas, o Ciencias Sociales, o
Ciencias de la salud, o Psicología, o afines",Tumbes,1,2300,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-147-personal-atencion-permanente-inabif-tumbes-599216.html,2026-05-12T23:14:26
INABIF,CAS N° 146: PERSONAL DE ATENCION PERMANENTE,"Egresado técnico y egresado universitario en las carreras de Educación, o
Enfermería, o Ciencias Humanas, o Ciencias Sociales, o
Ciencias de la salud, o Psicología, o afines",Madre de Dios,1,2000,15/05/2026,https://www.convocatoriasdetrabajo.com/oportunidad-laboral-cas-146-personal-atencion-permanente-inabif-madre-dios-599215.html,2026-05-12T23:14:26
